measures,8,,,,,
beats,4,,,,,
divisions,2,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,0,,,,,
79,71,74,79,95,1,30
0,0,71,74,5,5,80
0,0,67,71,5,90,30
79,73,74,79,90,10,80
79,0,71,74,90,1,30
0,74,67,71,5,5,80
0,0,71,79,5,90,30
79,0,67,74,90,10,80
0,76,74,71,5,1,30
79,0,71,79,95,5,80
0,0,67,74,5,90,30
79,74,74,71,90,10,80
79,0,71,79,90,1,30
0,73,67,74,5,5,80
0,69,74,71,5,90,30
0,0,67,79,5,10,80
79,71,74,74,95,1,30
0,0,71,71,5,5,80
0,0,67,79,5,90,30
79,73,72,74,90,10,80
79,0,71,71,90,1,30
0,74,67,79,5,5,80
0,0,74,74,5,90,30
79,0,67,71,90,10,80
0,76,74,79,5,1,30
79,0,71,74,95,5,80
0,0,67,71,5,90,30
79,74,74,79,90,10,80
79,0,71,74,90,1,30
0,76,67,71,5,5,80
0,0,74,79,5,90,30
0,0,67,71,5,10,80
74,78,74,78,95,1,30
0,0,67,74,5,5,80
0,0,66,69,5,90,30
74,78,74,78,90,10,80
74,0,69,74,90,1,30
0,0,74,69,5,5,80
0,0,69,78,5,90,30
74,0,66,74,90,10,80
0,0,74,69,5,1,30
74,0,69,78,95,5,80
0,76,66,74,5,90,30
74,74,74,69,90,10,80
74,0,69,78,90,1,30
0,76,66,74,5,5,80
0,0,74,69,5,90,30
0,0,66,78,5,10,80
74,78,74,74,95,1,30
0,0,69,69,5,5,80
0,0,66,78,5,90,30
74,78,74,74,90,10,80
74,0,69,69,90,1,30
0,0,66,78,5,5,80
0,0,74,74,5,90,30
74,0,69,69,90,10,80
0,0,66,78,5,1,30
74,0,74,74,95,5,80
0,81,69,69,5,90,30
74,78,66,78,90,10,80
74,0,74,74,90,1,30
0,0,69,69,5,5,80
0,0,66,78,5,90,30
0,0,66,74,5,10,80
