measures,8,,,,,
beats,4,,,,,
divisions,2,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,0,,,,,
74,66,62,74,95,1,30
0,62,0,0,5,5,80
0,74,74,0,5,90,30
0,66,0,78,5,10,80
0,62,50,0,5,80,30
74,74,0,0,90,5,80
76,74,62,69,90,10,30
78,62,0,0,90,10,80
79,71,67,78,90,1,30
0,67,0,76,5,5,80
0,78,55,0,5,90,30
79,76,0,74,90,10,80
79,71,79,0,90,1,30
0,67,0,76,5,5,80
0,78,55,0,5,90,30
0,76,0,0,5,10,80
76,68,64,76,95,1,30
0,64,0,0,5,5,80
0,76,52,0,5,90,30
80,68,0,80,80,10,80
0,64,76,0,5,80,30
0,76,0,0,5,5,80
83,76,64,83,90,10,30
0,64,0,0,5,10,80
81,73,69,78,90,1,30
81,69,0,76,90,5,80
0,78,57,0,5,90,30
0,76,0,74,5,10,80
85,73,81,0,90,1,30
88,69,0,76,90,5,80
0,78,57,0,5,90,30
0,76,0,0,5,10,80
83,74,71,74,80,10,80
0,71,0,0,5,80,30
0,74,59,0,5,5,80
86,74,0,69,90,10,30
0,71,83,0,5,10,80
0,74,0,0,5,1,30
91,74,59,78,90,5,80
0,71,0,0,5,90,30
79,79,67,79,90,10,80
0,67,0,78,5,1,30
0,79,79,0,5,5,80
83,79,0,76,90,90,30
0,67,55,0,5,10,80
0,79,0,74,5,10,30
86,79,67,76,90,5,80
0,67,0,78,5,90,30
74,78,69,76,90,10,80
0,69,0,74,5,1,30
0,76,57,0,5,5,80
78,74,0,0,90,5,30
0,78,81,78,5,90,80
0,69,0,0,5,5,80
81,76,57,0,90,5,80
0,74,0,69,5,90,30
74,78,66,76,90,10,80
0,69,0,78,5,1,30
0,76,88,76,5,5,80
78,74,0,74,90,10,30
0,78,54,0,5,80,80
81,69,0,78,90,5,80
0,76,66,0,5,1,30
84,74,0,81,80,1,80
