measures,4,,,,,
beats,4,,,,,
divisions,4,,,,,
minTempo ,1,,,,,
maxTempo,300,,,,,
swing,1,,,,,
48,48,0,0,100,1,80
55,0,64,0,80,20,1
52,0,0,79,80,1,80
0,0,0,0,1,1,1
48,0,64,0,1,95,80
0,0,0,0,1,1,1
0,48,0,0,80,1,80
0,0,0,0,1,1,1
48,48,0,0,80,1,80
52,0,0,0,80,1,1
55,0,64,0,80,1,80
0,0,0,0,1,1,1
48,0,0,79,80,1,80
0,0,0,0,80,1,1
0,0,64,0,1,95,80
0,0,0,0,1,1,1
48,48,0,0,100,1,80
55,0,64,0,80,20,1
52,0,0,82,80,1,80
0,0,0,0,1,1,1
48,0,64,0,1,95,80
0,0,0,0,1,1,1
0,48,0,0,80,1,80
0,0,0,0,1,1,1
48,48,0,0,80,1,80
52,0,0,0,80,1,1
55,0,64,0,80,1,80
0,0,0,0,1,1,1
48,0,0,82,80,1,80
0,0,0,0,80,1,1
0,0,64,0,1,95,80
0,0,0,0,1,1,1
53,53,0,0,100,1,80
60,0,69,0,80,20,1
57,0,0,84,80,1,80
0,0,0,0,1,1,1
53,0,69,0,1,95,80
0,0,0,0,1,1,1
0,53,0,0,80,1,80
0,0,0,0,1,1,1
53,53,0,0,80,1,80
57,0,0,0,80,1,1
60,0,69,0,80,1,80
0,0,0,0,1,1,1
53,0,0,84,80,1,80
0,0,0,0,80,1,1
0,0,69,0,1,95,80
0,0,0,0,1,1,1
53,53,0,0,100,1,80
60,0,69,0,80,20,1
57,0,0,87,80,1,80
0,0,0,0,1,1,1
53,0,69,0,1,95,80
0,0,0,0,1,1,1
0,53,0,0,80,1,80
0,0,0,0,1,1,1
53,53,0,0,80,1,80
57,0,0,0,80,1,1
60,0,69,0,80,1,80
0,0,0,0,1,1,1
53,0,0,87,80,1,80
0,0,0,0,80,1,1
0,0,69,0,1,95,80
0,0,0,0,1,1,1
