measures,4,,,,,
beats,4,,,,,
divisions,4,,,,,
minTempo ,1,,,,,
maxTempo,300,,,,,
swing,1,,,,,
57,69,81,83,100,1,80
0,71,83,84,1,20,1
60,72,84,86,80,1,80
64,71,83,88,80,1,1
0,72,84,89,1,95,80
0,74,86,88,1,80,1
0,76,88,91,1,1,80
0,77,89,79,1,50,1
57,76,88,81,80,1,80
0,79,91,83,1,20,1
60,67,79,84,80,1,80
64,69,81,83,80,1,1
0,71,83,84,1,95,80
0,72,84,81,1,85,1
0,71,83,83,1,50,80
0,72,84,84,1,50,1
57,69,81,83,100,1,80
0,71,83,84,1,20,1
60,72,84,86,80,1,80
64,71,83,88,80,1,1
0,72,84,89,1,95,80
0,74,86,88,1,80,1
0,76,88,91,1,1,80
0,77,89,79,1,50,1
57,76,88,81,80,1,80
0,79,91,83,1,20,1
60,67,79,84,80,1,80
64,69,81,83,80,1,1
0,71,83,84,1,95,80
0,72,84,81,1,85,1
0,71,83,83,1,50,80
0,72,84,84,1,50,1
57,69,81,83,100,1,80
0,71,83,84,1,20,1
60,72,84,86,80,1,80
64,71,83,88,80,1,1
0,72,84,89,1,95,80
0,74,86,88,1,80,1
0,76,88,91,1,1,80
0,77,89,79,1,50,1
57,76,88,81,80,1,80
0,79,91,83,1,20,1
60,67,79,84,80,1,80
64,69,81,83,80,1,1
0,71,83,84,1,95,80
0,72,84,81,1,85,1
0,71,83,83,1,50,80
0,72,84,84,1,50,1
57,69,81,83,100,1,80
0,71,83,84,1,20,1
60,72,84,86,80,1,80
64,71,83,88,80,1,1
0,72,84,89,1,95,80
0,74,86,88,1,80,1
0,76,88,91,1,1,80
0,77,89,79,1,50,1
57,76,88,81,80,1,80
0,79,91,83,1,20,1
60,67,79,84,80,1,80
64,69,81,83,80,1,1
0,71,83,84,1,95,80
0,72,84,81,1,85,1
0,71,83,83,1,50,80
0,72,84,84,1,50,1
