measures,8,,,,,
beats,4,,,,,
divisions,4,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,0,,,,,
17,65,70,72,80,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
0,0,0,0,0,0,15
0,0,0,0,0,0,1
19,67,70,48,80,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
0,0,0,0,0,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
12,64,55,72,80,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
0,0,0,0,0,0,15
0,0,0,0,0,0,1
12,76,79,72,80,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
12,77,79,60,80,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
12,64,79,60,80,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
17,65,82,48,80,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
0,0,0,0,0,0,15
0,0,0,0,0,0,1
19,55,70,72,80,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
0,0,0,0,0,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
12,64,67,60,80,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
0,0,0,0,0,0,15
0,0,0,0,0,0,1
12,52,79,72,80,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
12,65,55,48,80,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
12,64,79,48,80,0,15
0,0,0,0,0,0,1
0,0,0,0,0,0,5
0,0,0,0,0,0,1
