measures,8,,,,,
beats,4,,,,,
divisions,4,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,1,,,,,
12,72,52,60,80,0,15
0,0,55,48,0,0,1
0,62,0,0,0,0,5
19,0,0,0,0,0,1
12,64,60,48,0,80,15
0,0,0,0,0,0,1
0,62,0,0,0,0,5
19,0,55,67,0,0,1
12,72,52,72,80,0,15
0,0,79,60,0,0,1
0,62,0,0,0,0,5
19,0,0,0,0,0,1
12,64,72,72,0,80,15
0,0,0,0,0,0,1
19,74,0,0,0,0,5
0,0,79,55,0,0,1
12,72,52,48,80,0,15
0,0,0,0,0,0,1
0,74,0,0,0,0,5
19,0,79,79,0,0,1
12,52,0,0,0,80,15
0,0,0,0,0,0,1
0,50,48,50,0,0,5
19,0,0,0,0,0,1
12,72,64,48,80,0,15
0,0,79,48,0,0,1
0,74,0,0,0,0,5
19,0,0,0,0,0,1
12,76,71,59,0,80,15
0,0,0,0,0,0,1
19,50,0,0,0,0,5
0,0,72,79,0,0,1
16,64,79,72,80,0,15
0,0,0,0,0,0,1
0,78,71,67,0,0,5
19,0,0,0,0,0,1
16,55,0,0,0,80,15
0,0,67,67,0,0,1
0,78,0,0,0,0,5
23,0,0,0,0,0,1
16,52,67,71,80,0,15
0,0,83,48,0,0,1
0,66,79,48,0,0,5
19,0,0,0,0,0,1
16,79,0,0,0,80,15
0,0,64,83,0,0,1
23,54,0,0,0,0,5
0,0,0,0,0,0,1
16,64,79,64,80,0,15
0,0,52,60,0,0,1
0,54,0,0,0,0,5
19,0,0,0,0,0,1
16,55,50,79,0,80,15
0,0,52,60,0,0,1
0,54,0,0,0,0,5
19,0,0,0,0,0,1
16,76,79,76,80,0,15
0,0,50,72,0,0,1
0,78,64,72,0,0,5
19,0,0,0,0,0,1
16,67,79,50,0,80,15
0,0,0,0,0,0,1
19,66,79,72,0,0,5
0,0,0,0,0,0,1
